date,traffic,agent_type,agent_type_plus,requests,lower10_ttfb,lower25_ttfb,median_ttfb,upper75_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-07-21,internal,user,user,2,0.439815,0.439815,0.439815,0.4416865,0.4428094,0.44348314,0.883373
2017-05-24,external,spider,bot,2323936,0.0001333050857916916,0.0001333050857916916,0.05273534561921306,0.10681584477087368,0.17895870702579186,0.5473969567012366,347944.35777300416
2017-08-09,internal,user,bot,1043726,8.818610498301642e-05,8.818610498301642e-05,0.015349235897151689,0.017008045579411348,0.020281890084356165,0.13562147079999992,18943.130422000886
2017-05-25,internal,user,user,2,0.298076,0.298076,0.298076,0.30659000000000003,0.3116984,0.31476344,0.6131800000000001
2017-09-12,internal,user,bot,905137,9.299703983584153e-05,9.299703983584153e-05,0.015808448404211046,0.018129893953470557,0.024982438739810722,0.1976680585714287,18571.195813000188
2017-10-01,internal,user,user,3,0.023103,0.023103,0.5493824999999999,1.1508755,1.2862598,1.36749038,2.475281
2017-04-23,external,user,user,60443,0.0814425,0.12444790292712067,0.13536665671153653,0.150086375,0.19507732800000005,1.4058638399999992,13200.64363099999
2017-07-16,internal,user,bot,1234,0.020881,0.031141500000000003,0.056567,13.345247,19.467714600000008,31.810143080000007,6693.571677000002
2017-08-10,external,user,bot,89974,0.015552332580777704,0.04725791666666667,0.1019456751523208,0.10979823015181682,0.3174731000000007,27.18919877999998,83273.17611700004
2017-06-14,external,user,bot,510778,8.602913623564868e-05,8.602913623564868e-05,9.6623994568462e-05,0.0008866430052273044,0.083723418046875,0.1484421610030864,12850.53977700067
2017-07-03,external,spider,bot,1203896,0.00011878937308685384,0.0008427000311384122,0.05789851835527109,0.12089152850096699,0.1659378889017034,0.6371878947555559,128122.84022100102
2017-05-21,external,user,bot,16691,0.010101500000000001,0.01673676953125,0.034306500000000004,0.11084525,0.3018305999999997,8.29544759000001,9026.347964
2017-07-04,internal,user,user,2,0.492353,0.492353,0.492353,0.545032,0.5766394,0.59560384,1.090064
2017-05-07,external,spider,bot,547713,0.00010156935103056612,0.00010156935103056612,0.08497029790780364,0.1060661905682733,0.13364920190714583,0.5293679599999995,58602.849471000096
2017-05-08,internal,user,user,3,0.201126,0.201126,0.20115349999999999,0.20238825,0.2045613,0.20586513,0.608317
2017-06-02,external,user,user,69769,0.020768324000000005,0.09852632525510205,0.1009116306425357,0.10674356883981402,0.1739600083333333,2.4456663799999774,16793.997794
2017-10-19,external,spider,bot,1060645,0.00012362644273150312,0.006454178607038143,0.09284567103326985,0.12907246224516022,0.24566028961263672,6.832711536805559,270195.1347720021
2017-11-14,external,user,user,77001,0.0001204931759285921,0.00024148831659648003,0.09031932399082183,0.15928226530612244,0.44010470000000096,5.610775950000024,28719.52162900002
2017-08-29,external,user,bot,1231968,0.008502565508251467,0.017310847450830575,0.01841602365819985,0.020356830728567383,0.029585997326421604,0.5616068720000025,59854.80836100007
2017-10-21,external,user,user,7288813,0.00010909627583849049,0.00023096850623425717,0.1130962611526007,0.1174299807921033,0.18605099548997048,0.33895327702563915,716710.2268859391
2017-09-18,external,spider,bot,433213,0.00015491339120499717,0.0007061972499144884,0.03337328579140558,0.11298803986138667,0.2424237438213954,4.013453549999987,84513.31313200036
2017-11-09,external,user,bot,34937,0.00013861232571776153,0.10035957066115703,0.11722871875,0.1285105204081633,0.16481209999999993,2.6400103499999856,8711.244484999997
2017-05-04,external,user,bot,312496,0.015698883439640775,0.01701649642788645,0.05143389617092385,0.05261760435575963,0.05634237039548973,0.22672799999999896,15422.456295999984
2017-09-19,internal,user,user,3,0.016881,0.016881,0.36548949999999997,0.750702,0.8165892,0.85612152,1.591493
2017-08-17,external,user,user,96962,9.811419994371313e-05,9.811419994371313e-05,0.03342229464285714,0.10267523951831511,0.1455584444444445,3.2700528400000146,25148.187053999987
2017-10-16,external,user,bot,1140321,0.08411184460252549,0.09366665451389224,0.10085736071669438,0.10594977365335602,0.12405475754427561,0.2908989066666675,159643.96032100008
2017-09-20,external,user,user,90680,0.0001166417507017361,0.03079912246942835,0.1004016990450475,0.18448000000000003,0.4978605510204082,6.1329941999999935,34852.348490000026
2017-07-24,external,user,user,77328,0.017455595041322314,0.03714589333333333,0.10036940600549565,0.1024898577612705,0.1425253999999999,2.9605950000000036,18536.158333999996
2017-08-12,internal,spider,bot,1082045,0.01609761817498918,0.017168155280256232,0.01948230011811334,0.04989041554446096,0.07683792945832858,1.4090626409722284,93373.71041799994
2017-05-28,external,user,user,90400,0.09055526379130184,0.09896320551661503,0.10008623695925088,0.10448295757310871,0.15470242176870752,1.874942,21440.104043999996
2017-06-30,internal,user,bot,2988,9.4e-05,0.00098,0.017279,0.031004,0.07834520000000002,10.772809159999982,1071.3452040000002
2017-09-15,external,user,bot,676878,0.09898747813632024,0.10038102341655733,0.10267627447586672,0.11093315140230306,0.20341613921520207,3.3240930674999807,182322.75664299977
2017-10-04,external,user,user,111034,0.000119780874965113,0.000119780874965113,0.07179050666666668,0.11488860536891678,0.3336773111111113,6.367554760000004,35572.17073900009
2017-06-16,internal,spider,bot,1052766,0.01535068851067458,0.016155794819145815,0.01758040785011449,0.038214170327326796,0.07227798640874757,1.515486274420415,90358.39155899988
2017-07-19,external,user,bot,305828,0.016773725712831013,0.02203236047808087,0.10077838064508574,0.10384246804779779,0.1709330000000001,0.7922407599999991,40527.46401100008
2017-05-23,internal,spider,bot,1023105,0.015263817462885592,0.015895937748318333,0.017135551966256216,0.026270717311304856,0.0705904088561135,1.5694576414062484,80468.23448399991
2017-09-03,external,user,user,67200,0.005481477927422372,0.049376,0.10221679049707437,0.13488439285714288,0.26069011111111107,4.03887,21414.176295000005
2017-07-07,external,user,user,80389,0.016938294012568866,0.04075115817901235,0.10099123585475786,0.10619299302258338,0.17366191200000006,2.811947770000002,21726.75889
2017-06-13,internal,user,bot,11656,0.006753,0.015111,0.016164,0.017622,0.02778,11.985220080000012,2828.844841000001
2017-07-02,internal,spider,bot,1065980,0.01597801128346493,0.017106303767286606,0.019120368029576368,0.049552299444469795,0.0790292996131857,1.4421525519999976,94365.03089099994
2017-05-20,internal,user,bot,859,0.0186995,0.028268,0.032344,0.070041,0.2911903000000003,13.042743469999916,476.88614699999994
2017-05-06,internal,spider,bot,1032585,0.015585016542613513,0.01642704195003762,0.01773158211885064,0.038897505353436196,0.07329608858704173,1.3789318000000064,76641.732667
2017-06-01,internal,user,user,2,0.324383,0.324383,0.324383,0.484024,0.5798086,0.63727936,0.968048
2017-10-18,internal,spider,bot,1036920,0.015691937197601872,0.01698743959657352,0.02706457532404055,0.06998546086160028,0.09833157554020816,1.9782443354938293,130669.5603890004
2017-11-12,external,spider,bot,566279,0.00011427185145074684,0.0001561960680125086,0.029636034992776672,0.10470026451548439,0.16887558394185012,2.157958639999978,79677.70295000004
2017-11-13,internal,user,user,754,0.020596,0.0289575,0.032899,0.06756699999999999,0.19084560000000003,3.9200278000000006,277.8448020000001
2017-08-28,internal,user,bot,322159,8.662246359513007e-05,9.587628132676585e-05,0.01589164145319066,0.018139029791506316,0.024352804622395842,0.18137274999999808,8655.393409000122
2017-10-20,internal,user,user,4,0.728176,0.728176,0.770666,0.830426,0.8997806,0.94139336,3.275285
2017-09-17,internal,spider,bot,1140863,0.015820431969111825,0.0167938493039549,0.01953711617528681,0.05269551730328579,0.0807005073773339,1.2513592949999874,104692.4514909998
2017-11-08,internal,user,bot,555960,8.730849393776937e-05,0.007511337459061807,0.0160259226342438,0.018446985778725417,0.027239210984376774,0.19444140000000038,11420.177092999926
2017-05-03,internal,user,bot,816,0.055144200000000004,0.064319,0.067298,0.105333,0.24878719999999976,13.880624200000018,472.7698330000002
2017-08-15,external,spider,bot,496613,0.00011131331984109138,0.025705551230328184,0.07262596887499295,0.13044911150217284,0.2665342873158246,1.5893261549999986,97362.70671200006
2017-08-16,internal,user,user,2,0.957421,0.957421,0.957421,0.9612235,0.9635050000000001,0.9648739000000001,1.922447
2017-10-15,internal,user,bot,1112273,9.054573925765618e-05,0.014500505892986086,0.0162184865238053,0.020289691791367703,0.03638229291054711,0.14737834250000015,34121.50731899966
2017-06-19,external,spider,bot,542910,0.00010262749346043348,0.00019412424311584736,0.026111947774722612,0.031242665777069436,0.11140006228548889,0.3579848750000005,45113.00166500068
2017-07-22,external,spider,bot,544953,9.48845670743508e-05,9.48845670743508e-05,0.0003973913819544135,0.014948887812935156,0.10481911657045542,0.6410904399999958,39390.76156699987
2017-07-23,internal,user,user,2,0.296192,0.296192,0.296192,0.29955,0.3015648,0.30277368,0.5991
2017-05-26,external,spider,bot,1974494,0.00013396294416078477,0.00013396294416078477,0.0451313779993222,0.10006322777261575,0.15434577239754466,0.43881566612841766,228308.50510900412
2017-10-02,external,spider,bot,778816,0.00031146194736159734,0.06794290408575747,0.10339593924585451,0.21552214420780555,0.6902292378665381,7.410209608799997,319390.909346
2017-05-27,internal,user,user,11,0.000164,0.00019775,0.242155,0.26069525,0.42652460000000003,0.45288867000000005,2.163521
2017-06-21,external,user,user,63593,0.016864148163099744,0.09323257537233001,0.10396148694360849,0.12143711406249999,0.2678851250000004,4.12175841,23162.597015999996
2017-09-14,internal,user,bot,1249664,9.362835275899647e-05,9.362835275899647e-05,0.015821087308932072,0.018985824771373522,0.03081103328284183,0.22907200000000255,28817.105934999694
2017-10-03,internal,user,user,2,0.826256,0.826256,0.826256,0.8646510000000001,0.887688,0.9015102,1.7293020000000001
2017-04-25,external,user,user,70331,0.017128094069602272,0.1056708680952381,0.13523838398993177,0.1547948746340165,0.20067505000000002,1.7417731100000031,18119.695091999994
2017-07-18,internal,user,bot,928,0.0207126,0.030041,0.037491,0.102018,0.9860754000000016,34.57511912000001,1432.019457
2017-08-12,external,user,bot,8461,0.00011,0.0007642500000000001,0.1019475,0.1406365,0.19922590000000012,2.8244434099999234,2452.1073990000004
2017-06-16,external,user,bot,386946,7.933201441098561e-05,8.58337326104598e-05,0.0008013637307537346,0.08249439996450754,0.09478879211791423,0.17320864499999986,16802.98130300001
2017-09-01,external,spider,bot,744141,0.00012302508232146531,0.015261015784115976,0.019720510916248664,0.10519312684090097,0.18693122270017754,0.8568093541666635,123020.34149600015
2017-09-02,internal,user,user,2,1.009991,1.009991,1.009991,1.2081335000000002,1.3270190000000002,1.3983503000000002,2.4162670000000004
2017-07-05,external,spider,bot,952728,0.00010591541812893961,0.0007220297432931289,0.10263759960552347,0.14444340443062195,0.19902436669565224,0.5160613874829929,119581.28364800071
2017-05-23,external,user,bot,109608,0.014811527777777783,0.09546909413580246,0.10006104145313578,0.10176505823613559,0.10993251428571428,0.5136672399999975,16636.728409999996
2017-07-06,internal,user,user,2,0.510252,0.510252,0.510252,0.5156665,0.5189152,0.52086442,1.031333
2017-05-09,external,spider,bot,662338,0.00010064823802658969,0.0006811249704828802,0.0795831191444421,0.10401606351255167,0.17580555583168975,0.5767264399999995,91598.26715500065
2017-06-04,external,user,user,57874,0.080010359375,0.0987977197592272,0.100645878725138,0.10668278533496002,0.17571339999999994,3.652872060000006,16821.79764699998
2017-05-11,external,user,user,64976,0.01719169982222222,0.09436181499999999,0.1016250700805808,0.11072809999999998,0.16869327777777782,1.266284479999992,13467.011553999986
2017-08-31,internal,spider,bot,1131791,0.01571663810838706,0.016740618239589607,0.01871440368463004,0.050161292355412675,0.07582359722364021,1.7585178799479222,116244.0238199999
2017-07-02,external,user,bot,38135,0.01927913010204082,0.026325812500000004,0.15516057846153847,0.18094295918367348,0.22387500000000002,0.5931889000000072,6009.674913
2017-10-23,external,user,user,5507326,0.000109856088933725,0.00016410540857195904,0.11296749272702154,0.11689964340753078,0.1820758198478861,0.3731771640991906,513443.4465570038
2017-11-11,internal,spider,bot,1203642,0.015750655390998222,0.016545997971605567,0.018965455996690254,0.05993813149073964,0.08066710417991942,1.3565898458333385,110107.63607699996
2017-05-06,external,user,bot,61453,0.015095332826869253,0.016089088434656503,0.017368592875260293,0.02033436046712803,0.11101410000000006,0.39703643000000016,3262.4178149999975
2017-08-19,external,user,user,36698,0.0007653880196958958,0.02203663392857143,0.091692309375,0.11419075000000001,0.29786120000000127,10.028371899999845,17754.124565
2017-10-18,external,user,bot,59838,0.0005134592592592596,0.03002176676652893,0.032910883079787914,0.09005825,0.13550705000000013,14.989319420000003,30670.12322100001
2017-09-22,external,user,user,86387,0.00012451495818605027,0.01773314102882869,0.10021382640018413,0.18326256999999999,0.5074513055555557,6.293086900000021,35299.28712400003
2017-07-26,external,user,user,99348,0.011244438282201636,0.020744134864341086,0.035671075630252104,0.10198983033072699,0.13120972653061222,1.7575616400000162,23242.692055999996
2017-08-14,internal,spider,bot,1105225,0.016123350134424723,0.017341384044499558,0.020338223093825974,0.052462181820215247,0.08129112524023395,1.396581234375,100742.79410299989
2017-09-17,external,user,bot,992267,0.016845392214507853,0.0922209860084524,0.10082126207492507,0.10594574973016814,0.18341848841269975,3.349040403874986,234007.96289699982
2017-10-06,external,user,user,120319,0.0006663141660252832,0.08508702919706813,0.10011476498787761,0.10941196599605522,0.2589496400000001,4.505982139999974,35330.96685599999
2017-06-18,internal,spider,bot,1223083,0.01564670614653768,0.016466034419573398,0.018025779731843113,0.02810003798372109,0.0716504817553996,1.1256399999999924,87378.98487699998
2017-07-21,internal,spider,bot,1114094,0.015682107758086428,0.016610576545923038,0.0177849563678682,0.036780714929532075,0.07299571890396933,1.428490840029588,87595.17373799978
2017-05-25,internal,spider,bot,1044256,0.015319543075524618,0.016024173953923644,0.01733476716354722,0.030606787339379864,0.0721159719478725,1.6954549963265282,95890.45174800011
2017-10-01,internal,spider,bot,1252287,0.016066306067181717,0.01734910596126555,0.022686493190505745,0.06498701373644981,0.08906178148674945,1.062022158799993,123349.48313699997
2017-06-20,internal,user,user,2,0.234834,0.234834,0.234834,0.25134999999999996,0.2612596,0.26720536,0.5026999999999999
2017-09-05,external,user,user,83103,0.0006547471071726509,0.0365160114927686,0.10298982604252835,0.18827596694214876,0.42480584999999993,4.358014160000005,30778.544655000005
2017-04-23,external,spider,bot,214417,0.006225877213968336,0.01847506878572231,0.0202397261504668,0.13602400302508239,0.1632674603878117,1.089094749999996,32566.077565000036
2017-04-24,internal,user,user,2,0.184645,0.184645,0.184645,0.19687,0.204205,0.208606,0.39374
2017-07-09,external,user,user,49253,0.01842858089602705,0.07076018749999999,0.10074938770195788,0.10371980010609569,0.17214911111111117,2.341893530000005,12631.165597999998
2017-08-11,internal,user,bot,1321502,8.963262704492689e-05,8.963262704492689e-05,0.015919904737772324,0.01813721728462977,0.02484033457137137,0.18387440571428554,27715.71381500022
2017-06-15,internal,user,bot,6181,0.013996300000000001,0.015192,0.016341500000000002,0.01899675,0.03985860000000003,1.4169583799999852,1174.1038259999998
2017-07-04,internal,spider,bot,1067033,0.015760391044423377,0.01685194779557947,0.018643708321097404,0.0440757908304837,0.07648715914793935,1.9333092421333313,113694.04495099963
2017-05-22,internal,user,bot,2685,9.7e-05,0.01552175,0.017721,0.03739875,0.2273075,5.848706550000005,1180.794528
2017-05-08,internal,spider,bot,1025618,0.015384415660929051,0.0162140188767544,0.017287634269915142,0.025641606227030857,0.0713830865302192,1.3464904711111083,70407.16614699992
2017-06-02,external,spider,bot,6325466,0.00012313535277874179,0.00012313535277874179,0.00012313535277874179,0.0006857872757449019,0.07781600498527196,0.2714574401257606,229186.5914760229
2017-06-03,internal,user,user,2,0.290061,0.290061,0.290061,0.33831100000000003,0.367261,0.384631,0.6766220000000001
2017-11-14,external,spider,bot,517428,0.00011229957347160667,0.0005917728685533053,0.10196763915631094,0.1486257593919817,0.2470807600220106,1.176042359999996,99626.83230800054
2017-05-10,internal,user,user,2,0.275452,0.275452,0.275452,0.279286,0.28158639999999996,0.28296664,0.558572
2017-10-21,external,spider,bot,573531,0.00011801839348990066,0.00011801839348990066,0.049669220994989896,0.1301210958015022,0.3816109164250785,7.975921875333321,256744.14154300257
2017-07-01,internal,user,bot,22645,0.00010972222222222221,0.00813375,0.016725777777777777,0.0192055,0.0352465,1.3116336499999988,3456.524531999999
2017-10-22,internal,user,user,3,0.016362,0.016362,0.315721,0.6281255,0.6516074000000001,0.66569654,1.2987039999999999
2017-09-19,internal,spider,bot,1190383,0.016090528337157725,0.01726552557865729,0.020498883889028867,0.05124096309492214,0.07904790046129755,1.3020398439999838,104691.11063700015
2017-05-05,internal,user,bot,905,0.001108,0.02825375,0.0324025,0.06396975,0.2484445,10.13505465,452.6513370000001
2017-08-31,external,user,bot,278472,0.00824394716759649,0.011143621971011465,0.018398532703754286,0.021477318923149972,0.0892559352617081,0.770238889999996,19156.56148699993
2017-08-17,external,spider,bot,757266,0.00010130788725991583,0.014664568407343377,0.02039425015829464,0.08459911650413388,0.1439429692746796,0.6457358366666653,78517.76036600053
2017-08-18,internal,user,user,2,1.139292,1.139292,1.139292,1.418227,1.585588,1.6860046,2.836454
2017-09-20,external,spider,bot,2649050,0.014653464593968718,0.0992230789874031,0.10099080440227516,0.10549528588129935,0.1576775980691978,0.4987854155273437,317303.1156269988
2017-10-17,internal,user,bot,948642,9.053516197044133e-05,0.014779160729673363,0.016370767795417976,0.021081608556751952,0.03706280365426662,0.1551346963999993,25855.148855999934
2017-11-11,external,user,bot,143777,9.156302807001974e-05,9.156302807001974e-05,0.00012784204450181713,0.01948216271751203,0.02905489866666667,0.9032434400000108,9114.652945000053
2017-09-21,internal,user,user,2,0.907162,0.907162,0.907162,0.923172,0.932778,0.9385416,1.846344
2017-07-24,external,spider,bot,743765,9.577509911841294e-05,9.577509911841294e-05,0.0007578482050161129,0.10058707950166111,0.12091943622319236,0.3192791865702478,49502.974204000144
2017-07-25,internal,user,user,2,0.372774,0.372774,0.372774,0.45469950000000003,0.5038548,0.53334798,0.9093990000000001
2017-05-28,external,spider,bot,6311682,0.00024330853307300454,0.00024330853307300454,0.021486192123149797,0.08769158835301132,0.13521883012972782,0.37473257686598416,575598.0786930147
2017-10-04,external,spider,bot,488419,0.0002703862755792295,0.0002703862755792295,0.04069798402794946,0.15742949353002728,0.3796731676725391,8.323664619999999,210032.11943399953
2017-05-29,internal,user,user,2,0.278925,0.278925,0.278925,0.4006895,0.47374819999999995,0.51758342,0.801379
2017-06-23,external,user,user,71514,0.016937120622837375,0.09483209722222222,0.10197265436592724,0.1112413967704729,0.19801699999999997,2.1736607400000008,18144.983584999987
2017-09-16,internal,user,bot,773290,8.96536328500205e-05,0.00011018280748970875,0.01542835655305767,0.017242185396072612,0.021153103451686323,0.15608676249999973,19078.072569000215
2017-10-05,internal,user,user,2,0.733644,0.733644,0.733644,0.753673,0.7656904,0.77290084,1.507346
2017-04-27,external,user,user,73342,0.01588676490299824,0.10514778007955945,0.1348002911726086,0.14814987191358026,0.19237294444444447,1.9716999000000375,17724.809326999995
2017-08-14,external,user,bot,16359,0.00010707535236008642,0.0009026666666666666,0.085110375,0.11401,0.18440050000000005,12.958215199999925,7952.960192999997
2017-05-30,external,user,user,65995,0.015778169488916263,0.09635938671875,0.10073684770969656,0.10771302827683957,0.18683042,6.253390850000003,23125.63209499999
2017-06-18,external,user,bot,19170,0.006672444444444444,0.01664138,0.020039,0.107752,0.169314,9.8479479,9990.706397000004
2017-09-03,external,spider,bot,434815,0.0001328096124165056,0.01614238769485746,0.10070604618873764,0.12090873236619766,0.21575916049533056,1.0597783499999984,74616.70224500026
2017-07-21,external,user,bot,28336,0.00010397638611515638,0.007195612244897959,0.01771089669421488,0.10306833333333335,0.16342060000000003,3.434358559999997,6700.870999000001
2017-09-04,internal,user,user,2,0.687194,0.687194,0.687194,0.69496,0.6996196,0.7024153599999999,1.38992
2017-04-22,internal,spider,bot,54064,0.015242856757396452,0.015871049959532892,0.017181336776859502,0.05995092603305785,0.07077064444444445,1.1330553200000015,4843.359445000001
2017-07-07,external,spider,bot,834545,0.00010006099165046319,0.00022000554314126575,0.10157125359873119,0.12325024257618024,0.1923109727980166,0.538961183000001,95884.54539300033
2017-05-25,external,user,bot,174488,0.00010666106250570597,0.016801884110754194,0.09984615853667382,0.1010980636852989,0.10627143227306544,0.28068947999999977,16226.163572999965
2017-07-08,internal,user,user,2,0.412272,0.412272,0.412272,0.47495149999999997,0.5125592,0.5351238199999999,0.9499029999999999
2017-08-02,external,user,user,683105,9.895875673658577e-05,9.895875673658577e-05,9.895875673658577e-05,0.0007924970891649436,0.08606350232128558,0.18767736666666587,42592.588869001294
2017-10-01,external,user,bot,21679,0.0002694605034722223,0.022505895833333338,0.10276610204081633,0.136233375,0.2470227000000002,9.33268130999996,11276.672066999998
2017-06-06,external,user,user,77656,0.01768322992592592,0.09697830177514793,0.1011087680235713,0.1065749575892857,0.16896060000000077,2.697506880000004,22286.126302999994
2017-05-13,external,user,user,53904,0.05757940000000004,0.09906406163708087,0.10208788519368817,0.11876458333333334,0.17459759999999996,2.042463479999992,12796.840023999988
2017-06-01,internal,spider,bot,1044782,0.015309878839853823,0.015979195764812104,0.017341816682212886,0.02946848791581802,0.0707880845207466,1.059511029999993,84818.76773700012
2017-07-04,external,user,bot,28444,9.883638445233049e-05,0.00033704000000000004,0.10072033333333333,0.10638199999999999,0.15203240000000004,0.6636240000000009,5187.414669000002
2017-10-25,external,user,user,701684,0.00011315657589219816,0.10528745281588717,0.15848298031001237,0.20255900918428335,0.24920444322960955,0.6720600664000017,127442.22143199966
2017-11-13,internal,spider,bot,1319765,0.015847337310221525,0.016851333842805585,0.021535545463966535,0.06538481125046616,0.0849815130217591,2.1161365170454616,170324.46300600018
2017-05-08,external,user,bot,85761,0.00689879838169643,0.016065671604938273,0.018135372660427806,0.019889689686570226,0.09935792800000001,0.23077176999999993,5313.628939000001
2017-10-20,internal,spider,bot,1236629,0.01558898932123333,0.016424673411247426,0.018581783845008353,0.05917470418082569,0.079862879392108,1.0605118199999686,101611.79155900005
2017-09-24,external,user,user,77313,0.00012763525423728817,0.0318780250282188,0.10275817464263114,0.20279565104166664,0.5317979999999999,6.1203200899999946,30808.99548100003
2017-07-28,external,user,user,66422,0.006974836734693882,0.03151838599999999,0.10000267228400661,0.10552984297520661,0.17158630000000016,3.561148719999995,18881.431443999998
2017-08-30,internal,user,bot,318042,7.72335316591001e-05,9.264024684048602e-05,0.015672345307635754,0.017487776778161927,0.021317759652039005,0.13044312000000025,6203.62401300006
2017-08-16,internal,spider,bot,1130753,0.015843811415203874,0.017204871625409787,0.020810490423654047,0.05473531322049739,0.08537596365256288,2.1815677888666642,138710.85965799994
2017-09-19,external,user,bot,484704,0.09852126310634722,0.1002137553932798,0.101998240035499,0.10597547643435169,0.1269718710781893,0.4686952577777798,70727.87190399996
2017-10-08,external,user,user,71459,0.00046178198813932273,0.0461945,0.10047172714065297,0.17769995138888886,0.4320300888888889,6.1434069800000115,26915.102175999993
2017-11-10,internal,user,bot,100851,0.0001042990403098348,0.0080439375,0.015828686587344508,0.017613611995104042,0.021903475324675327,0.1401450300000018,2196.5831650000014
2017-07-23,internal,spider,bot,1107576,0.01573251866420841,0.01668124914147887,0.018064367925821553,0.03894461035480314,0.0738828991904735,1.615209080816326,100912.35924399992
2017-05-27,internal,spider,bot,1045573,0.01525430657454525,0.015908657549985713,0.01716646916734068,0.027533002663339974,0.07040004543686909,1.347763572500002,76569.80022599985
2017-06-21,external,spider,bot,782423,0.00010128072468313982,0.00021688612063838845,0.09988374589765642,0.11023781376278617,0.18540812580124036,0.4488613980312502,85064.45884000143
2017-10-03,internal,spider,bot,1244619,0.015887419520596295,0.01680052341602294,0.02174351827664727,0.06368563039173625,0.08750524519950419,2.0380230187654345,146302.02171899987
2017-06-22,internal,user,user,2,0.311964,0.311964,0.311964,0.326163,0.3346824,0.33979404,0.652326
2017-09-07,external,user,user,84508,0.00027011771398260546,0.03376425276898733,0.10273252580845312,0.18889958518518515,0.4193660666666666,4.04965244,29752.430872000008
2017-04-25,external,spider,bot,500201,0.0003122831860456459,0.019104719526274218,0.07121347185822244,0.1596625306733399,0.2248758972309273,0.5776497949999992,71241.41993700045
2017-04-26,internal,user,user,5,0.015319,0.0153805,0.0156675,0.14367275000000002,0.220433,0.2511464,0.48751999999999995
2017-08-13,internal,user,bot,1363333,8.921510313540178e-05,0.00022645576594162355,0.015971957394901006,0.017889900275836892,0.023732316478835756,0.16708179576530557,26459.848012999923
2017-06-17,internal,user,bot,19037,0.0057597,0.015321083333333332,0.016639125,0.018513250000000002,0.02933229999999999,0.634415970000004,2524.3375459999997
2017-09-02,internal,spider,bot,1125082,0.016024846152545263,0.0171377216876417,0.01980919359502854,0.05032183785338192,0.07634731385587372,1.3552855719999706,101058.36782499994
2017-07-20,internal,user,bot,1291,0.000106,0.02804425,0.039172,0.1800655,14.2015083,54.029006259999775,4347.293457
2017-07-06,internal,spider,bot,1068415,0.016035609696587287,0.017017393994672402,0.018921939083363218,0.049616260133900754,0.07639107164535873,1.4622515774074103,93165.04428999987
2017-05-24,internal,user,bot,849,0.0187131,0.028151250000000003,0.031267500000000004,0.0740835,0.30264820000000003,24.844286719999996,792.5856030000001
2017-08-01,internal,user,user,2,0.385561,0.385561,0.385561,0.426813,0.4515642,0.46641492,0.853626
2017-06-04,external,spider,bot,6383008,0.00012466576265572485,0.00012466576265572485,0.00012466576265572485,0.0005797695739620614,0.08033373915519376,0.2727828371446792,253060.23964301727
2017-04-22,external,user,bot,1458,0.000105,0.018178,0.137383,0.1607,0.183982,6.215538220000059,450.88660700000014
2017-06-05,internal,user,user,4,0.016645,0.016645,0.019228,0.535499,0.5878154,0.6192052400000001,1.1940650000000002
2017-05-11,external,spider,bot,945890,0.00010291124936257008,0.0006675087095802347,0.017386105242591234,0.09588182663161361,0.13103144464600186,0.4195636166666659,74110.33600700066
2017-05-12,internal,user,user,2,0.27755,0.27755,0.27755,0.29402,0.303902,0.3098312,0.58804
2017-10-23,external,spider,bot,636917,0.00012082633769960293,0.00012082633769960293,0.08476145945580685,0.14358018614141613,0.31137061309905634,8.023034415260412,248245.67877000145
2017-07-03,internal,user,bot,40131,9.380735797638574e-05,0.0008672370867768595,0.016228136904761905,0.01893738,0.0313998,0.3795279900000016,4125.7180830000025
2017-10-24,internal,user,user,10,9.3e-05,0.0193995,0.708639,0.90886,1.26044,1.6114994,6.245850999999999
2017-05-07,internal,user,bot,969,0.0209322,0.03108975,0.0376495,0.12418875,4.3805028,8.93950240999998,835.8836649999998
2017-06-01,external,user,bot,69724,0.00011030908052194719,0.02073253125,0.09888791622852659,0.10231914559386975,0.13600339999999997,0.8656983599999982,10144.528322000011
2017-08-19,external,spider,bot,367801,9.749254854734326e-05,0.0007404669971937019,0.0823268866986171,0.12067151865219035,0.1955539914207329,0.5588847899999989,40566.352296000056
2017-09-22,external,spider,bot,1342108,0.0008022026545540738,0.03661361899398325,0.09905261612037077,0.10311865157641356,0.14641165360929811,0.5428980889450643,154851.44536900002
2017-10-19,internal,user,bot,1000452,9.220897661276746e-05,0.006631525450649632,0.01569104667000021,0.018154184783158594,0.031396065364090744,0.14588693833333322,22451.34355999999
2017-11-13,external,user,bot,372579,9.103876797450451e-05,9.103876797450451e-05,0.00021664758917711342,0.020017427493846447,0.027934594687616946,0.19597525000000052,13480.280724000138
2017-09-23,internal,user,user,2,0.750872,0.750872,0.750872,0.9067305,1.0002456,1.05635466,1.813461
2017-07-26,external,spider,bot,1132366,0.0007419049338062247,0.10002289331195444,0.10301781936442059,0.12121260666484053,0.2397710370360039,0.6784173462244931,183047.84289300026
2017-07-27,internal,user,user,3,0.017154,0.017154,0.25624199999999997,0.5571747499999999,0.6684953,0.7352876299999999,1.255193
2017-08-21,external,user,user,58872,0.0008090497234118714,0.033232549382716046,0.10166764151810828,0.11835977907905243,0.38747620000000016,6.210086799999996,30137.445511999988
